CityPart,MaxFloor,Area,Rooms,Bedrooms,LastFloor,Floor,PRICE (GEL),Status,Electrical Points,Condition,Heating,Natural Gas,Bed,Stove (Gas/Electric),Table,Refrigerator,Chairs,Oven,Air Conditioner,Washing Machine,Sofa,Dishwasher
Bagebshi,11.0,109.0,3.0,2.0,0.0,6.0,475248.0,Newly Constructed,1.0,Newly Renovated,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Isanshi,16.0,200.0,3.0,2.0,0.0,15.0,678925.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,1,1,1
Samgorshi,5.0,73.3,2.0,1.0,0.0,4.0,199604.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,0,1,0,0,0,0,0,0,1,0
Saburtaloze,37.0,58.0,2.0,1.0,0.0,25.0,230835.0,Newly Constructed,1.0,White Frame,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,41.0,115.4,4.0,3.0,0.0,9.0,1566959.0,Newly Constructed,2.0,Newly Renovated,,0.0,0,0,0,0,0,0,0,0,0,0
Lisze,12.0,48.0,2.0,1.0,0.0,2.0,141760.0,Newly Constructed,1.0,Green Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Ortachalashi,19.0,66.5,3.0,2.0,0.0,8.0,225743.0,Newly Constructed,1.0,White Plus,,0.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,10.0,247.0,6.0,4.0,0.0,7.0,1031966.0,Old Constructed,2.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,1,1,1
Bagebshi,8.0,51.0,2.0,1.0,0.0,1.0,200826.0,Under Construction,1.0,White Plus,,0.0,0,0,0,0,0,0,0,0,0,0
Chughuretshi,1.0,33.0,1.0,1.0,1.0,1.0,181952.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Saburtaloze,18.0,66.4,2.0,1.0,0.0,17.0,257992.0,Newly Constructed,1.0,Newly Renovated,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Isanshi,18.0,48.0,2.0,1.0,0.0,9.0,176521.0,Newly Constructed,,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,1,1,1
Saburtaloze,14.0,184.5,5.0,3.0,0.0,8.0,950495.0,Newly Constructed,3.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,1,1,1
Vashlijvarshi,4.0,64.0,3.0,2.0,0.0,3.0,312306.0,Newly Constructed,1.0,Newly Renovated,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Temkaze,11.0,64.9,3.0,2.0,0.0,8.0,187383.0,Newly Constructed,1.0,White Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Moskovis Gamzirze,8.0,48.0,2.0,1.0,0.0,2.0,181952.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
San. Zonashi,4.0,70.0,3.0,2.0,0.0,2.0,195530.0,Old Constructed,1.0,Old Renovated,Gas Heater,1.0,0,0,0,0,0,0,0,0,0,0
Bagebshi,8.0,42.57,2.0,1.0,0.0,3.0,167631.0,Under Construction,1.0,White Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Vazisubanshi,9.0,70.0,2.0,1.0,0.0,1.0,203678.0,Old Constructed,2.0,Old Renovated,Central Heating,0.0,0,0,0,1,0,0,0,0,0,0
Chughuretshi,9.0,60.0,3.0,2.0,0.0,3.0,228119.0,Newly Constructed,1.0,White Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,13.0,72.0,3.0,2.0,0.0,12.0,331315.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,0,0,1,1,0,1,1
Vazisubanshi,8.0,67.0,3.0,2.0,0.0,5.0,217256.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,1,1,0,0,0,0,1
Did Dighomshi,12.0,100.0,3.0,2.0,0.0,2.0,325884.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Isanshi,19.0,110.0,3.0,2.0,1.0,19.0,515983.0,Newly Constructed,1.0,,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,23.0,59.5,2.0,1.0,0.0,6.0,234365.0,Newly Constructed,1.0,Newly Renovated,,0.0,0,0,0,0,0,0,0,0,0,0
Nutsubidzis Ferdobze,18.0,61.49,2.0,1.0,0.0,8.0,255276.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Did Dighomshi,9.0,52.5,2.0,1.0,0.0,4.0,195530.0,Newly Constructed,1.0,,,1.0,0,0,0,0,0,0,0,0,0,0
Didubeshi,29.0,74.0,2.0,1.0,0.0,2.0,156750.0,Under Construction,1.0,White Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Isanshi,19.0,83.0,3.0,2.0,1.0,19.0,420934.0,Newly Constructed,1.0,,,0.0,0,0,0,0,0,0,0,0,0,0
Vashlijvarshi,11.0,80.0,2.0,1.0,0.0,7.0,219972.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Chughuretshi,3.0,150.0,5.0,4.0,1.0,3.0,621895.0,Newly Constructed,2.0,White Frame,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,7.0,90.0,3.0,1.0,0.0,1.0,543140.0,Newly Constructed,1.0,,Central Heating,1.0,1,1,0,0,0,1,1,0,1,1
Samgorshi,8.0,47.7,10.0,1.0,0.0,3.0,162942.0,Newly Constructed,1.0,Green Frame,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,28.0,69.9,2.0,1.0,0.0,11.0,293296.0,Newly Constructed,1.0,Green Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,7.0,160.0,4.0,3.0,0.0,5.0,841867.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Bagebshi,8.0,91.92,3.0,2.0,0.0,1.0,361959.0,Newly Constructed,1.0,White Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Ortachalashi,18.0,24.6,1.0,1.0,0.0,15.0,89618.0,Newly Constructed,1.0,Green Frame,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Moskovis Gamzirze,4.0,80.0,3.0,2.0,1.0,4.0,211825.0,Old Constructed,1.0,Old Renovated,,0.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,16.0,57.0,2.0,1.0,0.0,2.0,168373.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Saburtaloze,5.0,93.3,2.0,1.0,1.0,5.0,366620.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Didubeshi,14.0,60.0,3.0,,0.0,13.0,252560.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,18.0,130.0,4.0,3.0,0.0,15.0,643621.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Mtatsmindaze,12.0,164.0,4.0,2.0,0.0,4.0,1602263.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,1,1,1
Saburtaloze,6.0,31.0,2.0,1.0,1.0,6.0,154795.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,1,0,0,0,0,0,0
Didubeshi,24.0,81.0,3.0,2.0,0.0,8.0,270565.0,Newly Constructed,1.0,White Frame,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Didubeshi,19.0,70.7,3.0,2.0,0.0,5.0,238982.0,Newly Constructed,1.0,White Frame,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
San. Zonashi,3.0,52.0,2.0,1.0,0.0,2.0,179236.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,28.0,309.0,5.0,4.0,0.0,15.0,1258727.0,Newly Constructed,3.0,Green Frame,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,10.0,53.0,3.0,1.0,0.0,8.0,203678.0,Newly Constructed,1.0,Newly Renovated,,1.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,7.0,74.0,3.0,2.0,0.0,2.0,272928.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Nadzaladevshi,25.0,55.1,2.0,1.0,0.0,14.0,194526.0,Newly Constructed,1.0,Needs Renovation,,1.0,0,0,0,0,0,0,0,0,0,0
Dighmis Masivshi,17.0,56.0,2.0,1.0,0.0,15.0,263423.0,Newly Constructed,1.0,Newly Renovated,Gas Heater,1.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,8.0,76.0,3.0,2.0,0.0,4.0,312306.0,Newly Constructed,1.0,,,1.0,1,1,1,1,1,1,1,0,1,1
Did Dighomshi,24.0,55.5,2.0,1.0,0.0,19.0,173805.0,Newly Constructed,1.0,White Plus,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,11.0,47.0,3.0,2.0,1.0,11.0,176521.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,1,0,0,0,0,0,0
Saburtaloze,37.0,82.0,3.0,2.0,0.0,32.0,380198.0,Newly Constructed,1.0,Green Frame,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Nadzaladevshi,25.0,56.0,2.0,1.0,0.0,6.0,197703.0,Newly Constructed,1.0,Green Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Bagebshi,8.0,45.77,2.0,1.0,0.0,4.0,180232.0,Under Construction,1.0,White Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,13.0,83.0,2.0,1.0,1.0,13.0,543140.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,12.0,80.0,2.0,1.0,0.0,8.0,366620.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Varketilshi,15.0,89.7,3.0,2.0,1.0,15.0,257992.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,22.0,54.0,2.0,1.0,0.0,10.0,285149.0,Newly Constructed,1.0,Black Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,15.0,58.0,2.0,1.0,0.0,3.0,317737.0,Newly Constructed,1.0,,,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,29.0,42.28,2.0,1.0,0.0,16.0,232192.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,1,1,0,0,0,0,0
Did Dighomshi,9.0,67.0,2.0,1.0,0.0,6.0,407355.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,0,1,1,0,1,1
Saburtaloze,24.0,95.0,4.0,3.0,0.0,5.0,363904.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Saburtaloze,22.0,59.0,2.0,1.0,0.0,9.0,296011.0,Newly Constructed,1.0,White Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,10.0,76.0,3.0,2.0,0.0,7.0,230835.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Dighomi 1-9-Shi,8.0,66.8,3.0,2.0,0.0,3.0,192293.0,Under Construction,1.0,Black Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,14.0,60.0,2.0,1.0,0.0,9.0,2308.0,Old Constructed,,,,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,37.0,155.0,4.0,3.0,0.0,24.0,537709.0,Newly Constructed,2.0,Green Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Temkaze,11.0,65.0,3.0,2.0,0.0,8.0,187383.0,Newly Constructed,1.0,White Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,5.0,114.0,3.0,2.0,1.0,5.0,377482.0,Old Constructed,1.0,,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Samgorshi,10.0,49.0,2.0,1.0,0.0,4.0,176521.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Bagebshi,8.0,61.5,2.0,1.0,0.0,5.0,242173.0,Under Construction,1.0,White Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,15.0,134.0,3.0,2.0,0.0,4.0,855174.0,Newly Constructed,2.0,White Frame,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Fonichalashi,10.0,47.0,2.0,1.0,0.0,3.0,135785.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,0,1,1,0,1,1
Moskovis Gamzirze,14.0,50.0,2.0,1.0,0.0,6.0,149364.0,Newly Constructed,1.0,,,0.0,0,0,0,0,0,0,0,0,0,0
Veraze,8.0,170.0,5.0,3.0,1.0,8.0,882603.0,Old Constructed,,,,0.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,13.0,58.0,3.0,2.0,0.0,8.0,203678.0,Newly Constructed,,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Lisze,12.0,96.0,3.0,2.0,0.0,9.0,328600.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Varketilshi,9.0,57.0,2.0,1.0,0.0,8.0,154795.0,Newly Constructed,1.0,Black Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Chughuretshi,3.0,56.0,2.0,1.0,0.0,2.0,211825.0,Old Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,10.0,52.0,2.0,1.0,0.0,6.0,336747.0,Newly Constructed,1.0,Newly Renovated,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
San. Zonashi,9.0,70.0,3.0,2.0,0.0,8.0,304158.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,0,0,1,1,1,1,0,0,1
Didubeshi,13.0,65.0,2.0,1.0,0.0,5.0,249844.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,6.0,35.0,1.0,1.0,0.0,5.0,128996.0,Old Constructed,1.0,Needs Renovation,,1.0,0,0,0,0,0,0,0,0,0,0
Moskovis Gamzirze,10.0,32.5,1.0,1.0,1.0,10.0,124048.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,1,0
Vashlijvarshi,4.0,64.0,3.0,2.0,0.0,3.0,304158.0,Newly Constructed,1.0,Newly Renovated,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,23.0,86.0,3.0,2.0,0.0,21.0,515983.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Varketilshi,16.0,115.0,4.0,2.0,0.0,8.0,225403.0,Old Constructed,1.0,Old Renovated,Gas Heater,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,4.0,140.0,5.0,4.0,1.0,4.0,488826.0,Old Constructed,,Newly Renovated,Central Heating,1.0,1,1,0,1,1,1,1,0,1,1
Did Dighomshi,10.0,121.2,3.0,2.0,1.0,10.0,325884.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Didubeshi,15.0,86.0,3.0,2.0,0.0,14.0,407355.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Gldanshi,9.0,68.5,2.0,1.0,1.0,9.0,211825.0,Old Constructed,1.0,Newly Renovated,,1.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,12.0,59.0,2.0,1.0,0.0,11.0,173805.0,Newly Constructed,1.0,Green Frame,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,10.0,88.0,3.0,2.0,0.0,6.0,236266.0,Old Constructed,1.0,Old Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Bagebshi,10.0,56.0,2.0,1.0,0.0,3.0,182495.0,Newly Constructed,1.0,Green Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,15.0,43.45,2.0,1.0,0.0,4.0,100209.0,Under Construction,1.0,,,0.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,10.0,161.0,4.0,3.0,0.0,5.0,936917.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,1,1,1
Saburtaloze,5.0,111.22,3.0,2.0,1.0,5.0,325884.0,Old Constructed,1.0,Old Renovated,,1.0,1,1,0,1,1,1,1,0,1,1
Saburtaloze,15.0,58.0,2.0,1.0,0.0,3.0,309590.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Didubeshi,14.0,76.0,3.0,2.0,0.0,3.0,353041.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Fonichalashi,3.0,57.1,3.0,2.0,0.0,1.0,142574.0,Newly Constructed,2.0,Newly Renovated,Central + Underfloor Heating,1.0,1,1,0,1,1,1,1,1,1,1
Saburtaloze,11.0,60.0,2.0,1.0,0.0,3.0,418218.0,Newly Constructed,1.0,Newly Renovated,,1.0,0,0,0,0,0,0,0,0,0,0
Didubeshi,14.0,70.9,3.0,2.0,0.0,12.0,304158.0,Newly Constructed,1.0,Newly Renovated,Central Heating,0.0,0,0,1,1,1,0,0,0,1,0
Saburtaloze,13.0,145.0,5.0,3.0,0.0,12.0,597454.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Did Dighomshi,9.0,100.0,4.0,3.0,0.0,8.0,334031.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Vazisubanshi,8.0,67.0,3.0,2.0,0.0,5.0,217256.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,0,1,0,1,1,0,1,1
Saburtaloze,14.0,50.0,2.0,1.0,0.0,13.0,257992.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,28.0,96.0,4.0,2.0,0.0,12.0,391061.0,Newly Constructed,1.0,Green Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,11.0,59.0,2.0,1.0,0.0,2.0,187383.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,11.0,49.0,2.0,1.0,0.0,3.0,200962.0,Newly Constructed,1.0,Newly Renovated,,0.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,5.0,93.0,4.0,2.0,0.0,3.0,331315.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Ortachalashi,10.0,100.0,3.0,2.0,0.0,5.0,407355.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,0,1,1,0,1,1
Varketilshi,9.0,72.0,4.0,3.0,0.0,5.0,195530.0,Newly Constructed,1.0,Old Renovated,Gas Heater,1.0,1,1,0,0,1,1,1,0,1,1
Chughuretshi,2.0,150.0,5.0,3.0,1.0,2.0,400566.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,1,1,1
Did Dighomshi,12.0,64.0,3.0,2.0,0.0,5.0,182495.0,Under Construction,,White Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,12.0,78.0,3.0,2.0,1.0,12.0,190642.0,Newly Constructed,1.0,Green Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,7.0,63.0,2.0,1.0,0.0,4.0,434512.0,Newly Constructed,1.0,Newly Renovated,,1.0,0,0,0,0,0,0,0,0,0,0
Mukhianshi,16.0,55.9,2.0,1.0,0.0,3.0,168373.0,Newly Constructed,1.0,Ongoing Renovation,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Nutsubidzis Ferdobze,5.0,97.0,3.0,2.0,0.0,1.0,229178.0,Newly Constructed,1.0,White Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Varketilshi,14.0,53.0,2.0,1.0,0.0,8.0,190099.0,Newly Constructed,1.0,Newly Renovated,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Nadzaladevshi,8.0,129.5,3.0,2.0,0.0,6.0,401318.0,Newly Constructed,1.0,Newly Renovated,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,13.0,65.0,3.0,2.0,0.0,8.0,312306.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,0,1,1,0,1,1
Gldanshi,10.0,119.0,3.0,2.0,0.0,7.0,366620.0,Newly Constructed,,Old Renovated,,1.0,0,0,0,0,0,0,0,0,0,0
Temkaze,8.0,80.0,5.0,2.0,0.0,6.0,219972.0,Old Constructed,1.0,Old Renovated,Electric Heater,1.0,1,1,1,1,1,1,1,0,1,1
Didubeshi,14.0,80.0,2.0,1.0,0.0,2.0,249844.0,Newly Constructed,1.0,Newly Renovated,Gas Heater,1.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,18.0,118.7,4.0,3.0,0.0,3.0,429081.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,18.0,75.0,3.0,2.0,0.0,14.0,366620.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Veraze,3.0,43.0,2.0,,0.0,1.0,215000.0,Old Constructed,1.0,,,1.0,0,0,0,0,0,0,0,0,0,0
Avchalashi,8.0,65.3,3.0,2.0,0.0,4.0,153437.0,Newly Constructed,1.0,Green Frame,,0.0,0,0,0,0,0,0,0,0,0,0
Gldanshi,8.0,70.5,3.0,2.0,0.0,6.0,258467.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Nadzaladevshi,11.0,44.0,2.0,1.0,0.0,9.0,195530.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Vakeshi,13.0,83.0,3.0,2.0,0.0,9.0,515983.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Nadzaladevshi,9.0,82.0,4.0,3.0,1.0,9.0,342178.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Gldanshi,16.0,70.0,3.0,2.0,0.0,11.0,217256.0,Old Constructed,1.0,Old Renovated,Gas Heater,1.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,11.0,64.0,3.0,2.0,0.0,10.0,224045.0,Old Constructed,1.0,Newly Renovated,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Nadzaladevshi,8.0,102.0,4.0,2.0,0.0,7.0,366620.0,Old Constructed,1.0,Old Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Did Dighomshi,6.0,46.7,2.0,1.0,0.0,2.0,162942.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,0,1,0,1,1,0,1,1
Nutsubidzis Ferdobze,14.0,37.0,2.0,1.0,0.0,3.0,161584.0,Newly Constructed,1.0,Newly Renovated,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,17.0,50.0,2.0,1.0,0.0,16.0,190099.0,Newly Constructed,1.0,,,0.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,4.0,130.0,5.0,,0.0,1.0,651768.0,Old Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Did Dighomshi,13.0,65.0,2.0,1.0,0.0,4.0,127638.0,Under Construction,1.0,,,0.0,0,0,0,0,0,0,0,0,0,0
Fonichalashi,9.0,57.0,2.0,1.0,0.0,1.0,135785.0,Old Constructed,1.0,Old Renovated,,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,10.0,45.0,2.0,1.0,0.0,6.0,190099.0,Newly Constructed,1.0,White Plus,Gas Heater,1.0,0,0,0,0,0,0,0,0,0,0
Saburtaloze,21.0,55.0,2.0,1.0,1.0,21.0,407355.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,1,1,1
Vakeshi,15.0,100.0,3.0,2.0,0.0,8.0,733239.0,Newly Constructed,2.0,,Central Heating,1.0,0,0,1,0,0,0,0,0,0,0
Dighmis Masivshi,9.0,62.0,3.0,2.0,0.0,7.0,217256.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,13.0,121.0,4.0,3.0,1.0,13.0,434512.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Gldanshi,17.0,65.0,3.0,2.0,0.0,14.0,230835.0,Newly Constructed,1.0,Newly Renovated,,1.0,1,1,1,1,1,1,1,1,1,1
Did Dighomshi,12.0,99.4,3.0,2.0,0.0,7.0,266139.0,Newly Constructed,1.0,White Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
San. Zonashi,8.0,55.0,2.0,1.0,0.0,6.0,211825.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,0,1,1,1,1,0,1,1
Gldanshi,19.0,64.0,3.0,2.0,0.0,16.0,237624.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Dighmis Masivshi,5.0,67.0,3.0,2.0,0.0,2.0,222687.0,Newly Constructed,,Newly Renovated,,1.0,0,0,0,0,0,0,0,0,0,0
Avlabarshi,6.0,72.0,2.0,1.0,1.0,6.0,586591.0,Newly Constructed,1.0,,,0.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,21.0,75.0,2.0,1.0,0.0,7.0,659915.0,Newly Constructed,1.0,Newly Renovated,,1.0,0,0,0,0,0,0,0,0,0,0
Vakeshi,12.0,140.0,5.0,3.0,0.0,3.0,1133317.0,Newly Constructed,2.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,1,1,1
Isanshi,15.0,78.0,3.0,2.0,0.0,4.0,339463.0,Newly Constructed,1.0,Newly Renovated,Central + Underfloor Heating,1.0,0,0,0,0,0,0,0,0,0,0
Lisze,4.0,59.5,2.0,1.0,0.0,1.0,229449.0,Newly Constructed,1.0,Green Frame,,1.0,0,0,0,0,0,0,0,0,0,0
Nadzaladevshi,11.0,44.0,2.0,1.0,0.0,9.0,192815.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,1,1,1,1,1,1,1,0,1,1
Ortachalashi,15.0,51.2,2.0,1.0,0.0,5.0,187709.0,Under Construction,1.0,Green Frame,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
Gldanshi,20.0,64.0,2.0,1.0,0.0,2.0,230835.0,Newly Constructed,1.0,Needs Renovation,Central Heating,1.0,1,1,1,1,1,1,1,1,1,1
Lisze,6.0,70.0,2.0,1.0,0.0,5.0,597454.0,Newly Constructed,1.0,Green Frame,Central Heating,0.0,0,0,0,0,0,0,0,0,0,0
Did Dighomshi,12.0,66.0,3.0,2.0,0.0,11.0,207751.0,Newly Constructed,1.0,Newly Renovated,Central Heating,1.0,0,0,0,0,0,0,0,0,0,0
